File_name,Individual,Which_ear,Objective,Temperature,HatchingState,AgeGroup,Clutch,Age_days,Age_hours,Age_mins,Age_secs,Age,Img,RampDiff,R-R2,LampDiff,L-R2,AverageAmp,AverageR2,Stage,Hair_width,Sypse_width,Scan_date ,Slice_size ,Z_first,Z_last,Surface_type,N_images_in_sequence,Kaylee_Image_number_HC,Kaylee_N_hair_cells,Kaylee_Total_N_of_hair_cells,Kaylee_HC_to_HC_length_um,Kaylee_HC_to_HC_surface_area,Kaylee_HC_to_HC_surface_area_SubsDiffs,Kaylee_HC_surface_length_um,Kaylee_HC_surface_area,Kaylee_HC_notes,Avital_Image_number_HC,Avital_N_hair_cells,Avital_Total_N_of_hair_cells,Avital_HC_to_HC_length_um,Avital_HC_to_HC_surface_area,Avital_HC_to_HC_surface_area_SubsDiffs,HumanError,Avital_HC_surface_length_um,Avital_HC_surface_area,Avital_HC_notes,Kaylee_Image_number_SYN,Kaylee_N_synapses,Kaylee_Total_N_synapses,Kaylee_SYN_notes,Avital_Image_number_SYN,Avital_N_synapses,Avital_Total_N_synapses,Avital_SYN_notes,Julie_Image_number_SYN,Julie_N_synapses,Julie_Total_N_synapses,Julie_SYN_notes,Kaylee_Image_number_SICE,Kaylee_SiCE_N_synapses,Trial_2,Notes
Indiv78R_c373_60x_second,78,right,60,Cold,0,Younger,373,6,7,13,0,6.300694444,8860-8900,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170811,2,8,20,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,NA,NA
Indiv78R_c373_60x_second,78,right,60,Cold,0,Younger,373,6,7,13,0,6.300694444,8860-8900,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170811,2,8,20,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,33,NA,NA
Indiv78R_c373_60x_second,78,right,60,Cold,0,Younger,373,6,7,13,0,6.300694444,8860-8900,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170811,2,8,20,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,11,NA,NA
Indiv78R_c373_60x_second,78,right,60,Cold,0,Younger,373,6,7,13,0,6.300694444,8860-8900,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170811,2,8,20,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,29,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,8.26741469,0.512946598,8.926758247,0.551433545,8.597086469,8.761922358,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,6,8,48,52.774,3197.6496,3197.6496,68.245,4009.8528,None,6,6,34,41.491,2484.8856,2484.8856,712.764,65.401,4950.3384,Scale set according to Indiv77L_c372_60x_third,7,4,17,NA,10,2,12,Top surface,2,5,50,NA,1,0,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,10,12,NA,67.418,NA,NA,82.887,NA,NA,10,11,NA,73.633,NA,NA,#VALUE!,134.306,NA,NA,9,2,NA,NA,12,1,NA,NA,4,5,NA,NA,3,0,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,14,14,NA,122.987,NA,NA,132.71,NA,NA,14,10,NA,115.221,NA,NA,#VALUE!,163.078,NA,NA,11,0,NA,NA,14,2,NA,NA,6,8,NA,NA,5,4,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,18,9,NA,132.233,NA,NA,170.275,NA,NA,18,3,NA,48.226,NA,NA,#VALUE!,166.904,NA,NA,13,1,NA,NA,16,4,NA,NA,8,8,NA,NA,7,7,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,22,5,NA,68.706,NA,NA,102.807,NA,NA,22,4,NA,66.552,NA,NA,#VALUE!,157.858,NA,NA,15,5,NA,NA,15,2,NA,Bottom surface,10,0,NA,NA,9,2,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,17,3,NA,NA,17,1,NA,NA,12,4,NA,NA,11,0,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,19,2,NA,NA,NA,NA,NA,NA,14,2,NA,NA,13,0,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2,NA,NA,15,2,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,5,NA,NA,17,3,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,NA,NA,19,5,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,NA,NA,21,5,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,NA,NA,23,6,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,4,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,5,NA,NA
Indiv82_c372_60x_fourth,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,6,24,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,8,4,86,33.506,6035.377778,6035.377778,78.325,8403.636444,None,8,4,69,30.339,5587.915111,5587.915111,447.462667,135.85,12180.38667,NA,25,7,38,NA,29,1,5,NA,18,1,177,NA,1,2,Good one,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,12,8,NA,52.183,NA,NA,85.836,NA,NA,12,6,NA,37.535,NA,NA,#VALUE!,157.791,NA,NA,27,8,NA,NA,31,0,NA,NA,20,1,NA,NA,3,0,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,16,9,NA,66.184,NA,NA,92.595,NA,NA,16,9,NA,59.336,NA,NA,#VALUE!,170.125,NA,NA,29,5,NA,NA,33,1,NA,NA,22,8,NA,NA,5,1,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,20,10,NA,66.673,NA,NA,90.499,NA,NA,20,7,NA,55.112,NA,NA,#VALUE!,176.853,NA,NA,31,7,NA,NA,35,3,NA,NA,24,9,NA,NA,7,0,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,24,12,NA,80.824,NA,NA,116.409,NA,NA,24,10,NA,79.619,NA,NA,#VALUE!,194.769,NA,NA,33,7,NA,NA,NA,NA,NA,NA,26,11,NA,NA,9,0,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,28,16,NA,116.862,NA,NA,156.701,NA,NA,28,10,NA,111.569,NA,NA,#VALUE!,203.494,NA,NA,35,4,NA,NA,NA,NA,NA,NA,28,8,NA,NA,11,0,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,32,11,NA,167.265,NA,NA,192.95,NA,NA,32,9,NA,157.627,NA,NA,#VALUE!,206.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,10,NA,NA,13,0,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,36,7,NA,125.155,NA,NA,168.801,NA,NA,36,6,NA,121.52,NA,NA,#VALUE!,194.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,13,NA,NA,15,1,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,40,9,NA,90.148,NA,NA,130.13,NA,NA,40,8,NA,86.92,NA,NA,#VALUE!,171.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,19,NA,NA,17,0,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,10,NA,NA,19,0,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,17,NA,NA,21,0,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,17,NA,NA,23,4,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,18,NA,NA,25,10,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,15,NA,NA,27,6,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,12,NA,NA,29,11,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,8,NA,NA,31,26,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,17,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,32,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,56,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,86,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,71,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,93,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,135,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,119,NA,NA
Indiv82L_c372_60x,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,8,42,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,126,NA,NA
Indiv82L_c372_60x_second,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,11,21,NA,25,11,3,24,13.247,680.66,680.66,38.422,1042.92,None,11,2,18,7.454,408.705,408.705,271.955,79.185,1305.37,NA,7,3,29,NA,13,1,3,NA,5,3,112,NA,1,15,NA,NA
Indiv82L_c372_60x_second,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,11,21,NA,25,15,12,NA,44.333,NA,NA,63.116,NA,NA,15,7,NA,32.537,NA,NA,#VALUE!,85.682,NA,NA,9,4,NA,NA,15,1,NA,NA,7,5,NA,NA,3,9,NA,NA
Indiv82L_c372_60x_second,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,11,21,NA,25,19,9,NA,44.519,NA,NA,54.9,NA,NA,19,8,NA,39.983,NA,NA,#VALUE!,59.515,NA,NA,11,7,NA,NA,17,1,NA,NA,9,7,NA,NA,5,10,NA,NA
Indiv82L_c372_60x_second,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,11,21,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1,NA,1.767,NA,NA,#VALUE!,36.692,NA,NA,13,5,NA,NA,NA,NA,NA,NA,11,10,NA,NA,7,22,NA,NA
Indiv82L_c372_60x_second,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,11,21,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,15,3,NA,NA,NA,NA,NA,NA,13,13,NA,NA,9,32,NA,NA
Indiv82L_c372_60x_second,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,11,21,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,17,2,NA,NA,NA,NA,NA,NA,15,15,NA,NA,11,34,NA,NA
Indiv82L_c372_60x_second,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,11,21,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,19,2,NA,NA,NA,NA,NA,NA,17,18,NA,NA,13,51,NA,NA
Indiv82L_c372_60x_second,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,11,21,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,21,3,NA,NA,NA,NA,NA,NA,19,13,NA,NA,15,58,NA,NA
Indiv82L_c372_60x_second,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,11,21,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,12,NA,NA,17,85,NA,NA
Indiv82L_c372_60x_second,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,11,21,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,10,NA,NA,19,70,NA,NA
Indiv82L_c372_60x_second,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,11,21,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,6,NA,NA,21,151,NA,NA
Indiv82L_c372_60x_second,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,11,21,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,73,NA,NA
Indiv82L_c372_60x_second,82,left,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,11,21,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,8,NA,NA
Indiv82R_c372_60x,82,right,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,5,27,NA,33,5,4,91,31.715,4365.379333,4365.379333,51.893,5103.56,None,5,3,62,18.496,4057.049333,4057.049333,308.33,96.596,6715.236,Scale set according to Indiv82L_c372_60x_second,NA,0,0,No synapses observed,NA,0,0,No synapses observed,1,4,48,NA,1,0,NA,NA
Indiv82R_c372_60x,82,right,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,5,27,NA,33,9,19,NA,61.033,NA,NA,71.617,NA,NA,9,15,NA,58.913,NA,NA,#VALUE!,112.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,NA,NA,3,1,NA,NA
Indiv82R_c372_60x,82,right,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,5,27,NA,33,13,23,NA,90.505,NA,NA,95.98,NA,NA,13,12,NA,82.584,NA,NA,#VALUE!,171.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,NA,NA,5,4,NA,NA
Indiv82R_c372_60x,82,right,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,5,27,NA,33,17,21,NA,170.549,NA,NA,184.65,NA,NA,17,16,NA,164.033,NA,NA,#VALUE!,194.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,NA,NA,7,5,NA,NA
Indiv82R_c372_60x,82,right,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,5,27,NA,33,21,18,NA,134.863,NA,NA,163.416,NA,NA,21,10,NA,128.613,NA,NA,#VALUE!,177.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,NA,NA,9,2,NA,NA
Indiv82R_c372_60x,82,right,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,5,27,NA,33,25,6,NA,106.614,NA,NA,128.384,NA,NA,25,6,NA,100.595,NA,NA,#VALUE!,162.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6,NA,NA,11,2,NA,NA
Indiv82R_c372_60x,82,right,60,Cold,1,Older,372,6,10,17,0,6.428472222,8989-9002,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170811,2,5,27,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,NA,NA,13,0,NA,NA
